epoch,x_mean_val,x_abs,x_rel,total
93,1.9238699674606323,0.007301757112145424,0.003719984320923686,0.003719984320923686
94,1.9242539405822754,0.011498132720589638,0.006135623902082443,0.006135623902082443
95,1.9143000841140747,0.019688446074724197,0.012568606063723564,0.012568606063723564
96,1.9030526876449585,0.019663631916046143,0.013695386238396168,0.013695386238396168
97,1.8864933252334595,0.02165125124156475,0.017627548426389694,0.017627548426389694
98,1.8794465065002441,0.015478398650884628,0.01158229261636734,0.01158229261636734
99,1.896938443183899,0.01749192550778389,0.010136153548955917,0.010136153548955917
100,1.916896939277649,0.01995842158794403,0.012123598717153072,0.012123598717153072
101,1.9718828201293945,0.054985981434583664,0.039287667721509933,0.039287667721509933
102,2.0200960636138916,0.048213209956884384,0.03219696879386902,0.03219696879386902
103,2.0618438720703125,0.04174800217151642,0.02604854106903076,0.02604854106903076
104,2.059360980987549,0.018897084519267082,0.010860742069780827,0.010860742069780827
105,2.0454118251800537,0.02274356596171856,0.0161849707365036,0.0161849707365036
106,2.025904417037964,0.023549247533082962,0.01832747273147106,0.01832747273147106
107,2.030428886413574,0.00724598066881299,0.0028038432355970144,0.0028038432355970144
108,2.0325968265533447,0.007749022450298071,0.0035068730358034372,0.0035068730358034372
109,2.0523345470428467,0.019737856462597847,0.013078923337161541,0.013078923337161541
110,2.070014476776123,0.017679978162050247,0.011948440223932266,0.011948440223932266
111,2.0836877822875977,0.013673224486410618,0.009517799131572247,0.009517799131572247
112,2.0640807151794434,0.020301662385463715,0.01379717793315649,0.01379717793315649
113,2.023047685623169,0.041032880544662476,0.028389833867549896,0.028389833867549896
114,2.0009779930114746,0.022069698199629784,0.015194186009466648,0.015194186009466648
115,2.0216193199157715,0.020641155540943146,0.01645015738904476,0.01645015738904476
116,2.0550620555877686,0.03344292938709259,0.02519923262298107,0.02519923262298107
117,2.0898518562316895,0.03478985279798508,0.024739449843764305,0.024739449843764305
118,2.119339942932129,0.029487838968634605,0.019672170281410217,0.019672170281410217
119,2.122495651245117,0.006071019917726517,0.0028961235657334328,0.0028961235657334328
120,2.108253002166748,0.01671203412115574,0.011411202140152454,0.011411202140152454
121,2.083000898361206,0.02631741762161255,0.018924124538898468,0.018924124538898468
122,2.0615227222442627,0.023578619584441185,0.01753787323832512,0.01753787323832512
123,2.0570271015167236,0.011089515872299671,0.007354791276156902,0.007354791276156902
124,2.070064067840576,0.013037174940109253,0.007037857547402382,0.007037857547402382
125,2.0998473167419434,0.02978295274078846,0.019085533916950226,0.019085533916950226
126,2.143885612487793,0.04403853416442871,0.028115691617131233,0.028115691617131233
127,2.1820356845855713,0.03814975172281265,0.023065943270921707,0.023065943270921707
128,2.1920344829559326,0.011316142976284027,0.00513404980301857,0.00513404980301857
129,2.1760318279266357,0.018348976969718933,0.01175758708268404,0.01175758708268404
130,2.1366286277770996,0.03940318897366524,0.024799779057502747,0.024799779057502747
131,2.107677936553955,0.029004579409956932,0.018046027049422264,0.018046027049422264
132,2.098951578140259,0.010629338212311268,0.004810173995792866,0.004810173995792866
133,2.130580186843872,0.03162872791290283,0.022084083408117294,0.022084083408117294
134,2.1580333709716797,0.02745303139090538,0.01893896423280239,0.01893896423280239
135,2.1887741088867188,0.030740762129426003,0.020257625728845596,0.020257625728845596
136,2.1873044967651367,0.003885397920385003,0.001989132259041071,0.001989132259041071
137,2.1683437824249268,0.0190265029668808,0.011262084357440472,0.011262084357440472
138,2.131739377975464,0.03660440817475319,0.022346291691064835,0.022346291691064835
139,2.1007490158081055,0.03099050559103489,0.019138911738991737,0.019138911738991737
140,2.0984528064727783,0.007679330185055733,0.00344410864636302,0.00344410864636302
141,2.1154236793518066,0.017647759988904,0.011125701479613781,0.011125701479613781
142,2.144970178604126,0.029546629637479782,0.018784550949931145,0.018784550949931145
143,2.173433303833008,0.028463084250688553,0.017652345821261406,0.017652345821261406
144,2.184044122695923,0.010610821656882763,0.006283773574978113,0.006283773574978113
145,2.1756300926208496,0.011138146743178368,0.00572784012183547,0.00572784012183547
146,2.15781831741333,0.0201581958681345,0.011446241289377213,0.011446241289377213
147,2.1411547660827637,0.017118174582719803,0.011044744402170181,0.011044744402170181
148,2.1334099769592285,0.007917921058833599,0.005537630990147591,0.005537630990147591
149,2.135575771331787,0.007632039021700621,0.00358013529330492,0.00358013529330492
150,2.148881435394287,0.01330569013953209,0.007597240153700113,0.007597240153700113
151,2.162257194519043,0.014648511074483395,0.007839369587600231,0.007839369587600231
152,2.1756880283355713,0.014896947890520096,0.00809906143695116,0.00809906143695116
153,2.1855289936065674,0.009987374767661095,0.005610904656350613,0.005610904656350613
154,2.1922638416290283,0.006734903436154127,0.004248213022947311,0.004248213022947311
155,2.1988916397094727,0.0066276914440095425,0.0038183308206498623,0.0038183308206498623
156,2.2021782398223877,0.00557874608784914,0.0027224516961723566,0.0027224516961723566
157,2.1988964080810547,0.004044228699058294,0.0028234245255589485,0.0028234245255589485
158,2.198355197906494,0.0030448203906416893,0.0019718485418707132,0.0019718485418707132
159,2.1937615871429443,0.005918351002037525,0.004307076334953308,0.004307076334953308
160,2.1933183670043945,0.006013188511133194,0.003159276908263564,0.003159276908263564
161,2.1941161155700684,0.0022513740696012974,0.0011023622937500477,0.0011023622937500477
162,2.187739372253418,0.006376707460731268,0.003830807749181986,0.003830807749181986
163,2.1866867542266846,0.0012118798913434148,0.0005316358292475343,0.0005316358292475343
164,2.197340726852417,0.010653768666088581,0.006895735394209623,0.006895735394209623
165,2.207942008972168,0.010601070709526539,0.006951444782316685,0.006951444782316685
166,2.2193868160247803,0.011445117183029652,0.007380427327007055,0.007380427327007055
167,2.2298645973205566,0.010477461852133274,0.006392770446836948,0.006392770446836948
168,2.234410047531128,0.004545918665826321,0.002406690502539277,0.002406690502539277
169,2.2199058532714844,0.01450437307357788,0.009160514920949936,0.009160514920949936
170,2.2026562690734863,0.01724964939057827,0.011300113052129745,0.011300113052129745
171,2.1987204551696777,0.00539308600127697,0.003756891703233123,0.003756891703233123
172,2.203390598297119,0.005840489640831947,0.0030393539927899837,0.0030393539927899837
173,2.220893621444702,0.01750343292951584,0.010622859001159668,0.010622859001159668
174,2.239943027496338,0.01904900372028351,0.011238370090723038,0.011238370090723038
175,2.2485899925231934,0.008647028356790543,0.00466263759881258,0.00466263759881258
176,2.2451484203338623,0.0072813271544873714,0.0038058063946664333,0.0038058063946664333
177,2.239779472351074,0.00703781470656395,0.004577122163027525,0.004577122163027525
178,2.239952325820923,0.0031436621211469173,0.0018213876755908132,0.0018213876755908132
179,2.239957809448242,0.005608262028545141,0.002470690757036209,0.002470690757036209
180,2.2408409118652344,0.004722589161247015,0.0018135845893993974,0.0018135845893993974
181,2.2476465702056885,0.006805787794291973,0.003985483665019274,0.003985483665019274
182,2.2568788528442383,0.009350785985589027,0.005779011640697718,0.005779011640697718
183,2.2666537761688232,0.009774738922715187,0.006086623761802912,0.006086623761802912
184,2.270798444747925,0.0041445521637797356,0.002498086541891098,0.002498086541891098
185,2.261981248855591,0.008816875517368317,0.005362026859074831,0.005362026859074831
186,2.2439000606536865,0.01808142103254795,0.011020855978131294,0.011020855978131294
187,2.2273426055908203,0.016557231545448303,0.01005595177412033,0.01005595177412033
188,2.2307960987091064,0.004621295724064112,0.002376673510298133,0.002376673510298133
189,2.2461354732513428,0.015339446254074574,0.009565966203808784,0.009565966203808784
190,2.2629079818725586,0.016772497445344925,0.010303860530257225,0.010303860530257225
191,2.2730226516723633,0.010114732198417187,0.005926004610955715,0.005926004610955715
192,2.2685956954956055,0.004473562352359295,0.0030104336328804493,0.0030104336328804493
193,2.25825572013855,0.01033978071063757,0.006791895255446434,0.006791895255446434
194,2.2517518997192383,0.007262589875608683,0.004622031468898058,0.004622031468898058
195,2.25019907951355,0.002587520983070135,0.0018146715592592955,0.0018146715592592955
196,2.258134126663208,0.007935328409075737,0.004395787604153156,0.004395787604153156
197,2.2729666233062744,0.01483227964490652,0.0088223647326231,0.0088223647326231
198,2.2878122329711914,0.014845579862594604,0.008907509967684746,0.008907509967684746
199,2.299377918243408,0.011565658263862133,0.006712606176733971,0.006712606176733971
200,2.299355983734131,0.0023798977490514517,0.0011788610136136413,0.0011788610136136413
201,2.292962074279785,0.00841544196009636,0.00500974478200078,0.00500974478200078
202,2.2825803756713867,0.010615844279527664,0.006798217073082924,0.006798217073082924
203,2.2700870037078857,0.012493286281824112,0.007860016077756882,0.007860016077756882
204,2.2677910327911377,0.0022969103883951902,0.001174116157926619,0.001174116157926619
205,2.2723703384399414,0.00559258833527565,0.003824801417067647,0.003824801417067647
206,2.278815269470215,0.009057475253939629,0.00570955453440547,0.00570955453440547
207,2.2841691970825195,0.008105486631393433,0.004635420627892017,0.004635420627892017
208,2.2860183715820312,0.005899909883737564,0.002697410061955452,0.002697410061955452
209,2.2849225997924805,0.0030636321753263474,0.0012240585638210177,0.0012240585638210177
210,2.2803282737731934,0.004646352957934141,0.003141166176646948,0.003141166176646948
211,2.274892568588257,0.005508111324161291,0.0038662769366055727,0.0038662769366055727
212,2.271232843399048,0.005602206103503704,0.0034444034099578857,0.0034444034099578857
213,2.278228521347046,0.00843844749033451,0.004113434813916683,0.004113434813916683
214,2.290971517562866,0.012961983680725098,0.007119417656213045,0.007119417656213045
215,2.3036391735076904,0.01266751904040575,0.006769050844013691,0.006769050844013691
216,2.3091461658477783,0.005507268942892551,0.002301617059856653,0.002301617059856653
217,2.3100080490112305,0.003122262889519334,0.0015585406217724085,0.0015585406217724085
218,2.3071987628936768,0.004943143110722303,0.0028366022743284702,0.0028366022743284702
219,2.303217887878418,0.006799956783652306,0.0034959956537932158,0.0034959956537932158
220,2.3023078441619873,0.0038088769651949406,0.001792360213585198,0.001792360213585198
221,2.308910608291626,0.006802859716117382,0.004038502927869558,0.004038502927869558
222,2.3149678707122803,0.006057598628103733,0.003685090458020568,0.003685090458020568
223,2.3199825286865234,0.005433466285467148,0.0034690762404352427,0.0034690762404352427
224,2.319714069366455,0.0015143215423449874,0.0006807806203141809,0.0006807806203141809
225,2.3122332096099854,0.007480881176888943,0.004262065514922142,0.004262065514922142
226,2.3057074546813965,0.006525650154799223,0.0038528183940798044,0.0038528183940798044
227,2.3013832569122314,0.004376540891826153,0.002752019092440605,0.002752019092440605
228,2.3040261268615723,0.0026426673866808414,0.0016238659154623747,0.0016238659154623747
229,2.309401512145996,0.0053755613043904305,0.0032580348197370768,0.0032580348197370768
230,2.312800645828247,0.003399025183171034,0.001996162347495556,0.001996162347495556
231,2.312244176864624,0.0008710002875886858,0.0006070439703762531,0.0006070439703762531
232,2.310957670211792,0.001709345611743629,0.0011722523486241698,0.0011722523486241698
233,2.3071951866149902,0.0038931816816329956,0.0026497107464820147,0.0026497107464820147
234,2.309885025024414,0.0026899189688265324,0.0013862022897228599,0.0013862022897228599
235,2.316469430923462,0.00658454280346632,0.003961997572332621,0.003961997572332621
236,2.3258097171783447,0.009340171702206135,0.005726577714085579,0.005726577714085579
237,2.3261446952819824,0.0007262075087055564,0.00038788997335359454,0.00038788997335359454
238,2.3188674449920654,0.007277422118932009,0.004283245652914047,0.004283245652914047
239,2.3126060962677,0.006261256989091635,0.003724787849932909,0.003724787849932909
240,2.3100156784057617,0.0025907682720571756,0.0013712425716221333,0.0013712425716221333
241,2.312204360961914,0.002351073082536459,0.0016334132524207234,0.0016334132524207234
242,2.3187882900238037,0.006583672948181629,0.004246073309332132,0.004246073309332132
243,2.322471857070923,0.0037181938532739878,0.0023804076481610537,0.0023804076481610537
244,2.3207194805145264,0.0019565606489777565,0.001161761931143701,0.001161761931143701
245,2.3128933906555176,0.00782614853233099,0.0050440942868590355,0.0050440942868590355
246,2.3097429275512695,0.0032551311887800694,0.002103295875713229,0.002103295875713229
247,2.311257839202881,0.0018280589720234275,0.0009196980390697718,0.0009196980390697718
248,2.318197250366211,0.006939641200006008,0.004111981485038996,0.004111981485038996
249,2.326475143432617,0.00827796570956707,0.0048743607476353645,0.0048743607476353645
250,2.3291592597961426,0.002683970844373107,0.0012476758565753698,0.0012476758565753698
251,2.324051856994629,0.005912450607866049,0.0037754017394036055,0.0037754017394036055
252,2.3197388648986816,0.004846867173910141,0.003232125658541918,0.003232125658541918
253,2.3202435970306396,0.0010501849465072155,0.00048384058754891157,0.00048384058754891157
254,2.3273229598999023,0.007079047150909901,0.004167401697486639,0.004167401697486639
255,2.3345861434936523,0.007263447158038616,0.004399406723678112,0.004399406723678112
256,2.337675094604492,0.0030889438930898905,0.0018916758708655834,0.0018916758708655834
257,2.333672523498535,0.004002610221505165,0.0025733006186783314,0.0025733006186783314
258,2.3267946243286133,0.0068777478300035,0.004429963417351246,0.004429963417351246
259,2.3242292404174805,0.0026024782564491034,0.001704051741398871,0.001704051741398871
260,2.3278114795684814,0.003917212598025799,0.002328118309378624,0.002328118309378624
261,2.331583261489868,0.0038718737196177244,0.00252767326310277,0.00252767326310277
262,2.3331191539764404,0.0016002202173694968,0.001138164079748094,0.001138164079748094
263,2.3325791358947754,0.0018887353362515569,0.000762283569201827,0.000762283569201827
264,2.3297247886657715,0.0035361789632588625,0.0018119028536602855,0.0018119028536602855
265,2.3266122341156006,0.00417158380150795,0.0020626268815249205,0.0020626268815249205
266,2.3275671005249023,0.002862954046577215,0.0013039627810940146,0.0013039627810940146
267,2.3271689414978027,0.0014156854012981057,0.0005260821199044585,0.0005260821199044585
268,2.3262369632720947,0.0010389626258984208,0.0005669635138474405,0.0005669635138474405
269,2.327746868133545,0.001966474112123251,0.0010307562770321965,0.0010307562770321965
270,2.3298110961914062,0.002726153237745166,0.0012933813268318772,0.0012933813268318772
271,2.3313817977905273,0.003258035285398364,0.0012842310825362802,0.0012842310825362802
272,2.331644058227539,0.003944120369851589,0.0016305323224514723,0.0016305323224514723
273,2.3325252532958984,0.0011209381045773625,0.0005145887262187898,0.0005145887262187898
274,2.332871913909912,0.0010870135156437755,0.00039442814886569977,0.00039442814886569977
275,2.332157611846924,0.001396398525685072,0.0006234418833628297,0.0006234418833628297
276,2.3321399688720703,0.0006441306904889643,0.0002893644559662789,0.0002893644559662789
277,2.331904411315918,0.0004633748612832278,0.00028921759803779423,0.00028921759803779423
278,2.3338210582733154,0.00191629643086344,0.0012046059127897024,0.0012046059127897024
279,2.335249900817871,0.0014357637846842408,0.0008853470790199935,0.0008853470790199935
280,2.335076332092285,0.0005387425189837813,0.0002378815843258053,0.0002378815843258053
281,2.332479476928711,0.002597024431452155,0.0016499711200594902,0.0016499711200594902
282,2.3299615383148193,0.0025848818477243185,0.0015642403159290552,0.0015642403159290552
283,2.33208966255188,0.002341123763471842,0.0013443753123283386,0.0013443753123283386
284,2.3368265628814697,0.0047380938194692135,0.0028680681716650724,0.0028680681716650724
285,2.338383913040161,0.0015573465498164296,0.0008471485925838351,0.0008471485925838351
286,2.335749387741089,0.0027690529823303223,0.0017079557292163372,0.0017079557292163372
287,2.3339951038360596,0.0022169328294694424,0.0012636184692382812,0.0012636184692382812
288,2.335650682449341,0.0025167930871248245,0.0013335878029465675,0.0013335878029465675
289,2.338073253631592,0.0030672168359160423,0.0018024909077212214,0.0018024909077212214
290,2.3363797664642334,0.0016933083534240723,0.000995876151137054,0.000995876151137054
291,2.3348236083984375,0.0016772437375038862,0.0010061664506793022,0.0010061664506793022
292,2.333303451538086,0.002016131766140461,0.001224018633365631,0.001224018633365631
293,2.3334603309631348,0.0005647456855513155,0.0002186545025324449,0.0002186545025324449
294,2.3362598419189453,0.002799464389681816,0.001761525752954185,0.001761525752954185
295,2.338057518005371,0.0018059957074001431,0.0011955550871789455,0.0011955550871789455
296,2.337445020675659,0.0007036995957605541,0.00028601937810890377,0.00028601937810890377
297,2.3340399265289307,0.0034051870461553335,0.0021763653494417667,0.0021763653494417667
298,2.333768844604492,0.0006673562456853688,0.00041131849866360426,0.00041131849866360426
299,2.337110996246338,0.0033423840068280697,0.0019095183815807104,0.0019095183815807104
300,2.3407628536224365,0.0036517821718007326,0.0021259626373648643,0.0021259626373648643
301,2.339994430541992,0.0007997250650078058,0.0005705746007151902,0.0005705746007151902
302,2.338395357131958,0.0016541314544156194,0.0010976876365020871,0.0010976876365020871
303,2.336376905441284,0.0020183802116662264,0.0012901563895866275,0.0012901563895866275
304,2.337151050567627,0.0008327019168063998,0.0005682585760951042,0.0005682585760951042
305,2.3402585983276367,0.0031071817502379417,0.002103374572470784,0.002103374572470784
306,2.3412811756134033,0.0013722395524382591,0.0009162271162495017,0.0009162271162495017
307,2.337507724761963,0.0037733472418040037,0.002195277949795127,0.002195277949795127
308,2.3331305980682373,0.004377285018563271,0.002640714403241873,0.002640714403241873
309,2.3317642211914062,0.0013664955040439963,0.0007488018018193543,0.0007488018018193543
310,2.3338396549224854,0.002075446303933859,0.0013175028143450618,0.0013175028143450618
311,2.3378312587738037,0.003991736099123955,0.002430358901619911,0.002430358901619911
312,2.339155673980713,0.001324317418038845,0.000643168983515352,0.000643168983515352
313,2.336916446685791,0.0026359749026596546,0.0017684373306110501,0.0017684373306110501
314,2.3358254432678223,0.0015446031466126442,0.001048638136126101,0.001048638136126101
315,2.33728289604187,0.0014574098167940974,0.0006678719073534012,0.0006678719073534012
316,2.342151165008545,0.004868304822593927,0.002820437541231513,0.002820437541231513
317,2.3448657989501953,0.0027144597843289375,0.001536484807729721,0.001536484807729721
318,2.343240976333618,0.0016588413855060935,0.0009826108580455184,0.0009826108580455184
319,2.3394365310668945,0.0038043498061597347,0.0022297236137092113,0.0022297236137092113
320,2.335339307785034,0.0040972488932311535,0.002473299391567707,0.002473299391567707
321,2.3367950916290283,0.0016838843002915382,0.001107263844460249,0.001107263844460249
322,2.3405439853668213,0.003748837625607848,0.002400690456852317,0.002400690456852317
323,2.3425440788269043,0.002087150700390339,0.0013509782729670405,0.0013509782729670405
324,2.340620517730713,0.002383054466918111,0.0013694685185328126,0.0013694685185328126
325,2.3378052711486816,0.002981737954542041,0.0018761908868327737,0.0018761908868327737
326,2.337134599685669,0.0007431936101056635,0.00042344711255282164,0.00042344711255282164
327,2.3396213054656982,0.0027303695678710938,0.001767501118592918,0.001767501118592918
328,2.340670585632324,0.001745874877087772,0.001040123519487679,0.001040123519487679
329,2.3391616344451904,0.0015088999643921852,0.000763322866987437,0.000763322866987437
330,2.3360707759857178,0.0030911671929061413,0.0018501881277188659,0.0018501881277188659
331,2.3346192836761475,0.0014513111673295498,0.0007678043912164867,0.0007678043912164867
332,2.335811138153076,0.0011920082615688443,0.0007089099963195622,0.0007089099963195622
333,2.338702917098999,0.002891725394874811,0.0017544606234878302,0.0017544606234878302
334,2.3380417823791504,0.0011794865131378174,0.0007006377563811839,0.0007006377563811839
335,2.337752342224121,0.0005780005594715476,0.0003774062788579613,0.0003774062788579613
336,2.33774471282959,0.0008232652908191085,0.00043522490886971354,0.00043522490886971354
337,2.3381540775299072,0.00044200062984600663,0.00014431819727178663,0.00014431819727178663
338,2.3401849269866943,0.0020311165135353804,0.0011482067639008164,0.0011482067639008164
339,2.3428750038146973,0.0027029942721128464,0.0017544613219797611,0.0017544613219797611
340,2.3419198989868164,0.0009548544767312706,0.000553764053620398,0.000553764053620398
341,2.339792490005493,0.002127789193764329,0.0012527087237685919,0.0012527087237685919
342,2.336822748184204,0.0029696619603782892,0.001768705202266574,0.001768705202266574
343,2.3345534801483154,0.0022694277577102184,0.0013881900813430548,0.0013881900813430548
344,2.3360464572906494,0.001615421730093658,0.001082290313206613,0.001082290313206613
345,2.3399643898010254,0.003930123057216406,0.002447614213451743,0.002447614213451743
346,2.341420888900757,0.0014567900216206908,0.0008834216860122979,0.0008834216860122979
347,2.339755058288574,0.0016661107074469328,0.0010275073582306504,0.0010275073582306504
348,2.3379039764404297,0.0018508076900616288,0.0010676465462893248,0.0010676465462893248
349,2.3369381427764893,0.0009660911746323109,0.0006342528504319489,0.0006342528504319489
350,2.337739944458008,0.0008019554661586881,0.00040914653800427914,0.00040914653800427914
351,2.339507818222046,0.0019093859009444714,0.0010754982940852642,0.0010754982940852642
352,2.3395535945892334,0.00032709003426134586,0.0001625082513783127,0.0001625082513783127
353,2.3397998809814453,0.0003202295338269323,0.00013176938227843493,0.00013176938227843493
354,2.338954448699951,0.0010458803735673428,0.0006050262018106878,0.0006050262018106878
355,2.339262008666992,0.0005828607245348394,0.00024178416060749441,0.00024178416060749441
356,2.3402280807495117,0.0010041594505310059,0.0005475606885738671,0.0005475606885738671
357,2.3401918411254883,0.00030361770768649876,0.0001528574211988598,0.0001528574211988598
358,2.3385977745056152,0.0016879558097571135,0.0011609687935560942,0.0011609687935560942
359,2.340017318725586,0.00148329371586442,0.0009759633103385568,0.0009759633103385568
360,2.340728998184204,0.0014554464723914862,0.0007541034137830138,0.0007541034137830138
